ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Distance_km,Prep_Time_min,Order_Hour,Time_taken(min)_Final,Data_Source
0x22d3,25.0,4.9,Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,7.562317945109334,15.0,23,27.53471565246582,Predicted (Test)
0x30ad,37.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,7.772252870923808,15.0,17,27.53471565246582,Predicted (Test)
0x1173,30.0,4.7,Sandstorms,Low,1,Meal,scooter,1,No,Metropolitian,1.5125746930783428,15.0,8,27.334434509277344,Predicted (Test)
0x10a7,37.0,4.3,Windy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,10.868263117988388,5.0,19,26.152236938476562,Predicted (Test)
0x6f8d,31.0,4.5,Fog,Jam,2,Meal,motorcycle,1,No,Urban,4.537571350180709,5.0,19,25.563514709472656,Predicted (Test)
0x55a8,24.0,5.0,Cloudy,Jam,1,Snack,scooter,0,No,Metropolitian,9.176379825815138,10.0,20,27.691747665405273,Predicted (Test)
0x3c7e,29.0,4.6,Windy,Low,2,Snack,scooter,0,No,Metropolitian,3.018841258628892,5.0,9,26.152236938476562,Predicted (Test)
0x879,30.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1,No,Metropolitian,7.660582694185052,60.0,18,27.53471565246582,Predicted (Test)
0x343a,23.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,16.601276790345963,15.0,17,27.53471565246582,Predicted (Test)
0xba17,34.0,4.3,Fog,Low,1,Snack,motorcycle,1,No,Urban,12.074224380435524,10.0,23,27.53471565246582,Predicted (Test)
0x19d2,36.0,4.8,Sunny,Low,2,Drinks,motorcycle,0,No,Metropolitian,4.610339345524684,10.0,22,27.691747665405273,Predicted (Test)
0x34e8,39.0,4.9,Stormy,Low,2,Snack,electric_scooter,1,No,Metropolitian,9.193093962702912,10.0,23,27.53471565246582,Predicted (Test)
0xb418,27.0,5.0,Fog,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,20.177519993018656,10.0,21,27.53471565246582,Predicted (Test)
0x92f8,37.0,4.7,Windy,Low,1,Meal,scooter,1,No,Metropolitian,3.019099196741175,15.0,10,27.53471565246582,Predicted (Test)
0x80ed,35.0,4.7,Stormy,Medium,2,Snack,scooter,0,No,Metropolitian,8.93752787352923,15.0,18,27.691747665405273,Predicted (Test)
0xdced,31.0,4.7,Windy,Low,1,Snack,scooter,1,No,Urban,4.540785657913952,5.0,22,25.563514709472656,Predicted (Test)
0x6a02,31.0,4.4,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,4.527535939190659,5.0,20,25.563514709472656,Predicted (Test)
0x8708,25.0,4.6,Stormy,Jam,1,Meal,motorcycle,1,No,Urban,7.6596877195057695,15.0,21,27.53471565246582,Predicted (Test)
0x9ad,38.0,4.8,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,16.637054384885012,15.0,0,29.586267471313477,Predicted (Test)
0xa1cd,27.0,4.8,Cloudy,High,1,Buffet,motorcycle,1,No,Metropolitian,6.146925931738804,15.0,13,27.53471565246582,Predicted (Test)
0xc6fd,37.0,4.2,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,8.790990992588457,15.0,17,27.53471565246582,Predicted (Test)
0xa0f8,28.0,4.8,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,9.054602228168925,10.0,20,27.53471565246582,Predicted (Test)
0x3ca2,27.0,4.8,Cloudy,High,1,Snack,scooter,1,No,Metropolitian,5.95776607270054,5.0,14,25.563514709472656,Predicted (Test)
0xb922,23.0,4.9,Sunny,Medium,2,Drinks,electric_scooter,1,No,Urban,7.562414628937605,5.0,18,25.563514709472656,Predicted (Test)
0xce66,28.0,4.9,Fog,High,2,Buffet,scooter,1,No,Urban,1.5099339507374587,5.0,11,24.881126403808594,Predicted (Test)
0x6847,39.0,4.1,Sandstorms,Medium,2,Drinks,scooter,1,No,Metropolitian,4.674181485440602,15.0,18,27.53471565246582,Predicted (Test)
0xb6f3,31.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,1,No,Urban,19.688246931881576,10.0,22,27.53471565246582,Predicted (Test)
0x1e1b,26.0,4.7,Stormy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,7.545174704993206,10.0,18,27.53471565246582,Predicted (Test)
0x6921,34.0,4.9,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,7.601027931404884,5.0,17,25.563514709472656,Predicted (Test)
0x65a2,20.0,4.9,Sunny,Low,1,Buffet,scooter,0,No,Metropolitian,1.5545086492841058,5.0,9,25.290958404541016,Predicted (Test)
0x572b,30.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1,No,Urban,9.326827803405624,5.0,17,25.563514709472656,Predicted (Test)
0x94c2,39.0,4.9,Cloudy,Low,2,Drinks,scooter,0,No,Metropolitian,19.362580183465894,15.0,23,27.691747665405273,Predicted (Test)
0xdf75,28.0,4.7,Fog,Low,1,Drinks,motorcycle,0,No,Urban,1.465204236107831,15.0,9,27.31257438659668,Predicted (Test)
0x886,30.0,4.7,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,9.348068923522018,5.0,21,25.563514709472656,Predicted (Test)
0xc12f,30.0,4.7,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,2.9302525036763947,845.0,18,27.53471565246582,Predicted (Test)
0x8f37,25.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,17.13751702263965,10.0,19,27.53471565246582,Predicted (Test)
0x9602,32.0,4.5,Fog,Low,1,Snack,scooter,0,No,Metropolitian,7.660678233235288,5.0,22,26.152236938476562,Predicted (Test)
0x6775,22.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,19.76188003558724,10.0,0,29.586267471313477,Predicted (Test)
0x3d9d,27.0,4.7,Cloudy,Medium,1,Snack,scooter,1,No,Metropolitian,13.611566722125085,10.0,18,27.53471565246582,Predicted (Test)
0x7e57,30.0,4.8,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,5.958820916622007,5.0,16,25.563514709472656,Predicted (Test)
0x1808,28.0,5.0,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,19.619196710684648,10.0,20,27.53471565246582,Predicted (Test)
0x3baf,33.0,4.7,Windy,Low,2,Meal,scooter,1,No,Metropolitian,1.4897995018082963,10.0,11,27.334434509277344,Predicted (Test)
0xa4ac,24.0,4.8,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,4.596317855297838,10.0,23,27.53471565246582,Predicted (Test)
0x92b0,37.0,4.8,Windy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,10.866360907886408,10.0,19,27.53471565246582,Predicted (Test)
0xcac6,27.0,4.8,Cloudy,Low,2,Snack,motorcycle,0,No,Urban,7.550435657300379,15.0,22,27.691747665405273,Predicted (Test)
0xd226,21.0,4.6,Sandstorms,High,1,Snack,scooter,1,No,Urban,3.0206347310381325,10.0,11,27.53471565246582,Predicted (Test)
0xde8a,26.0,4.6,Windy,Medium,0,Meal,motorcycle,0,No,Urban,7.342983872895803,15.0,18,27.691747665405273,Predicted (Test)
0xb6fe,26.0,4.9,Sunny,Low,2,Buffet,scooter,0,No,Metropolitian,3.040554821797033,15.0,8,27.691747665405273,Predicted (Test)
0xb461,26.0,4.7,Sandstorms,Low,2,Buffet,scooter,0,No,Urban,1.5204186010643506,10.0,10,27.31257438659668,Predicted (Test)
0x96e,30.0,4.7,Stormy,High,0,Meal,motorcycle,1,No,Metropolitian,3.0295246341921644,5.0,11,25.563514709472656,Predicted (Test)
0x8e3c,28.0,5.0,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,10.865084189986677,5.0,17,25.563514709472656,Predicted (Test)
0x777b,34.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0,No,Metropolitian,1.4897995018082963,5.0,10,25.290958404541016,Predicted (Test)
0x8523,36.0,4.1,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,4.560926278066122,15.0,21,27.53471565246582,Predicted (Test)
0x4f9,30.0,4.7,Sunny,Low,3,Drinks,electric_scooter,1,No,Urban,7.66101794664148,1390.0,18,27.53471565246582,Predicted (Test)
0x1c21,34.0,4.9,Sandstorms,High,0,Snack,motorcycle,2,No,Metropolitian,3.0294405603131453,15.0,11,27.691747665405273,Predicted (Test)
0x3693,29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Metropolitian,8.93863229991919,10.0,21,27.691747665405273,Predicted (Test)
0x8ad5,35.0,4.9,Fog,Medium,1,Buffet,scooter,0,No,Urban,6.21800234869445,15.0,17,27.691747665405273,Predicted (Test)
0x7a48,21.0,4.0,Windy,Jam,0,Buffet,motorcycle,2,No,Metropolitian,10.906036622245482,15.0,21,27.691747665405273,Predicted (Test)
0x44dd,35.0,4.6,Fog,Low,1,Snack,scooter,1,No,Urban,3.1089029191679383,10.0,10,27.53471565246582,Predicted (Test)
0x4df5,20.0,4.7,Cloudy,High,1,Drinks,scooter,1,No,Metropolitian,1.4906380442411205,15.0,11,27.334434509277344,Predicted (Test)
0x5efc,36.0,4.8,Sunny,Jam,2,Snack,electric_scooter,1,No,Urban,7.763183552897837,5.0,22,25.563514709472656,Predicted (Test)
0x7a2b,32.0,4.8,Fog,Jam,1,Drinks,motorcycle,2,No,Metropolitian,4.674644234401863,10.0,19,27.691747665405273,Predicted (Test)
0x9960,37.0,4.8,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,1.5523584795777219,15.0,8,27.334434509277344,Predicted (Test)
0x152d,35.0,4.6,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,2.9795405223586338,5.0,9,25.563514709472656,Predicted (Test)
0xa484,30.0,4.8,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,3.116455382882508,15.0,8,27.53471565246582,Predicted (Test)
0xcee4,35.0,4.9,Sunny,Medium,2,Buffet,scooter,0,No,Metropolitian,19.042595484787427,10.0,18,27.691747665405273,Predicted (Test)
0x667e,28.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,7.651068542725116,5.0,19,25.563514709472656,Predicted (Test)
0x42d9,34.0,3.9,Cloudy,Low,1,Drinks,motorcycle,2,No,Urban,12.256046315965444,15.0,23,27.691747665405273,Predicted (Test)
0x34ae,34.0,4.8,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,3.0646768621690934,15.0,10,27.53471565246582,Predicted (Test)
0x547a,28.0,4.1,Cloudy,Medium,1,Snack,scooter,0,No,Metropolitian,12.43584244017328,5.0,18,26.152236938476562,Predicted (Test)
0x8f7b,26.0,4.6,Stormy,Low,2,Snack,scooter,1,No,Urban,1.5323350156090414,10.0,9,27.334434509277344,Predicted (Test)
0xa18,38.0,4.1,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,13.680908173877386,10.0,17,27.691747665405273,Predicted (Test)
0x7ce,37.0,4.1,Cloudy,Jam,1,Snack,scooter,2,No,Metropolitian,12.098714903153645,15.0,20,27.691747665405273,Predicted (Test)
0xb28b,35.0,4.8,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,4.596251207088927,5.0,22,26.152236938476562,Predicted (Test)
0xd3eb,32.0,4.6,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,9.059804963936871,10.0,19,27.53471565246582,Predicted (Test)
0x383f,22.0,4.8,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,13.828140500409722,5.0,22,25.563514709472656,Predicted (Test)
0x8fe0,36.0,4.9,Fog,Jam,0,Drinks,motorcycle,2,Yes,Metropolitian,17.0767871164594,10.0,20,27.691747665405273,Predicted (Test)
0x2d14,37.0,4.5,Sunny,Medium,1,Snack,motorcycle,0,No,Metropolitian,19.88997830374344,5.0,17,26.152236938476562,Predicted (Test)
0x9fef,28.0,5.0,Cloudy,Medium,1,Drinks,scooter,0,No,Metropolitian,9.22058182647967,10.0,17,27.691747665405273,Predicted (Test)
0x82f2,21.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,17.075035490452994,15.0,17,27.53471565246582,Predicted (Test)
0x597,30.0,4.7,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,9.313691518325752,280.0,18,27.53471565246582,Predicted (Test)
0xb030,37.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,9.075352487619899,5.0,22,25.563514709472656,Predicted (Test)
0x75e6,38.0,4.8,Sandstorms,High,0,Buffet,motorcycle,0,No,Metropolitian,1.4898424937942714,10.0,11,27.31257438659668,Predicted (Test)
0xbdc6,33.0,4.6,Windy,High,2,Drinks,motorcycle,1,No,Metropolitian,3.1090243972299714,5.0,11,25.563514709472656,Predicted (Test)
0x5403,26.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0,No,Metropolitian,1.5524171512659315,10.0,8,27.31257438659668,Predicted (Test)
0x125a,21.0,4.9,Sandstorms,Jam,2,Meal,motorcycle,1,No,Urban,4.469557550709276,15.0,19,27.53471565246582,Predicted (Test)
0xec1,27.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1,No,Urban,20.253785359470783,10.0,20,27.53471565246582,Predicted (Test)
0xb937,21.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,12.463937409087931,5.0,21,25.563514709472656,Predicted (Test)
0x826c,26.0,4.9,Stormy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,13.613850325840419,10.0,17,27.53471565246582,Predicted (Test)
0x50e0,36.0,4.6,Sunny,Medium,1,Meal,motorcycle,0,No,Metropolitian,13.788852089943367,5.0,17,26.152236938476562,Predicted (Test)
0x627b,32.0,4.9,Fog,Low,1,Buffet,motorcycle,1,No,Urban,13.970759660746802,15.0,23,27.53471565246582,Predicted (Test)
0x9d64,34.0,4.9,Cloudy,Low,1,Drinks,scooter,0,No,Metropolitian,1.5527578022548725,10.0,10,27.31257438659668,Predicted (Test)
0x748c,20.0,4.6,Fog,Medium,2,Meal,scooter,0,No,Metropolitian,10.565179206181444,15.0,19,27.691747665405273,Predicted (Test)
0x16f6,36.0,4.5,Fog,Medium,0,Snack,motorcycle,0,No,Metropolitian,12.42069253996503,10.0,18,27.691747665405273,Predicted (Test)
0xd337,36.0,5.0,Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,1.4981418674531333,10.0,10,27.334434509277344,Predicted (Test)
0x38f9,25.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,0,No,Urban,7.573470125639189,10.0,23,27.691747665405273,Predicted (Test)
0x45c1,20.0,4.6,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,12.43518327861207,10.0,17,27.53471565246582,Predicted (Test)
0x9cfe,24.0,4.6,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,7.450285845946469,5.0,21,25.563514709472656,Predicted (Test)
0x4079,39.0,4.9,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,3.104803710518419,15.0,8,27.691747665405273,Predicted (Test)
0xca35,24.0,4.8,Windy,Low,0,Snack,motorcycle,0,No,Urban,10.813454754876,10.0,23,27.691747665405273,Predicted (Test)
0x85db,36.0,4.9,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,1.5525879817947141,5.0,8,24.881126403808594,Predicted (Test)
0xada1,31.0,4.7,Windy,Medium,0,Meal,motorcycle,1,No,Urban,7.452607659561829,10.0,18,27.53471565246582,Predicted (Test)
0xa746,22.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,0,No,Metropolitian,20.20631581133856,15.0,19,27.691747665405273,Predicted (Test)
0x1e62,31.0,4.6,Stormy,Medium,1,Drinks,scooter,1,No,Urban,10.86869350467311,5.0,18,25.563514709472656,Predicted (Test)
0x6ed0,31.0,4.6,Fog,Medium,1,Buffet,motorcycle,0,No,Metropolitian,9.313705947300656,10.0,17,27.691747665405273,Predicted (Test)
0x8d5c,26.0,4.7,Sunny,Jam,0,Meal,motorcycle,0,No,Urban,13.583267699065033,15.0,19,27.691747665405273,Predicted (Test)
0xd463,33.0,4.7,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,19.042821556225825,5.0,23,25.563514709472656,Predicted (Test)
0xcaf,35.0,4.0,Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,7.763485791200292,15.0,22,27.691747665405273,Predicted (Test)
0x906f,21.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0,No,Metropolitian,19.659792615101523,15.0,20,27.691747665405273,Predicted (Test)
0xab74,27.0,4.8,Stormy,Medium,2,Snack,scooter,0,No,Metropolitian,10.865084189986677,10.0,18,27.691747665405273,Predicted (Test)
0xbf9f,30.0,4.7,Sunny,High,2,Meal,electric_scooter,1,No,Metropolitian,5.8746303286071795,1085.0,18,27.53471565246582,Predicted (Test)
0xd30f,29.0,4.7,Stormy,Jam,1,Snack,motorcycle,1,No,Urban,20.83116974039113,15.0,21,27.53471565246582,Predicted (Test)
0xb3df,32.0,4.8,Sunny,Low,1,Meal,motorcycle,0,No,Metropolitian,1.5204709334108633,10.0,9,27.31257438659668,Predicted (Test)
0xcb67,38.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,8.790526444046519,10.0,17,27.53471565246582,Predicted (Test)
0x95c9,31.0,4.6,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,9.192686206949302,5.0,21,25.563514709472656,Predicted (Test)
0x362e,33.0,4.1,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,6.209141643213009,5.0,15,25.563514709472656,Predicted (Test)
0xb0e9,23.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,13.973727486522968,10.0,20,27.691747665405273,Predicted (Test)
0x7e88,21.0,4.1,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,16.385730104308024,5.0,17,26.152236938476562,Predicted (Test)
0x1e3e,27.0,5.0,Sunny,Medium,1,Meal,motorcycle,0,No,Urban,19.760178243292938,15.0,17,27.691747665405273,Predicted (Test)
0x6557,36.0,4.0,Cloudy,Jam,2,Buffet,scooter,1,No,Semi-Urban,19.618630653002523,15.0,21,27.53471565246582,Predicted (Test)
0xa89b,24.0,5.0,Stormy,High,2,Meal,scooter,0,No,Urban,1.5125686168842198,5.0,11,25.290958404541016,Predicted (Test)
0xb6c9,38.0,4.7,Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,3.0405372416448646,5.0,8,25.563514709472656,Predicted (Test)
0xb15d,24.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,9.326940869812143,5.0,21,25.563514709472656,Predicted (Test)
0x9e8,21.0,4.9,Sunny,Low,0,Drinks,motorcycle,0,No,Urban,4.610456146048326,15.0,0,29.07986831665039,Predicted (Test)
0x62f0,38.0,4.9,Sunny,Low,2,Snack,electric_scooter,0,No,Metropolitian,4.663600819587387,5.0,22,26.152236938476562,Predicted (Test)
0x7504,37.0,4.2,Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,3.1161423837882567,5.0,10,26.152236938476562,Predicted (Test)
0x5f3d,34.0,4.8,Stormy,Low,2,Buffet,motorcycle,1,No,Metropolitian,9.17431677402621,10.0,22,27.53471565246582,Predicted (Test)
0xd760,35.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,10.485698499568803,5.0,18,25.563514709472656,Predicted (Test)
0x6dcc,22.0,4.6,Sunny,High,2,Snack,motorcycle,0,No,Urban,6.147127365910596,5.0,12,26.152236938476562,Predicted (Test)
0x90ff,32.0,4.2,Cloudy,Medium,1,Drinks,scooter,1,No,Urban,20.25292440884735,10.0,17,27.53471565246582,Predicted (Test)
0xa8ab,31.0,4.6,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,19.916260009775193,10.0,19,27.53471565246582,Predicted (Test)
0x93fb,37.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,12.420345124240976,10.0,20,27.691747665405273,Predicted (Test)
0x7bc7,22.0,4.9,Stormy,High,1,Meal,scooter,0,No,Metropolitian,6.08119089136717,10.0,14,27.691747665405273,Predicted (Test)
0x848f,23.0,3.2,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,12.463861442061555,5.0,23,25.563514709472656,Predicted (Test)
0x84e7,34.0,4.7,Windy,Low,2,Snack,scooter,1,No,Metropolitian,10.564540523828974,10.0,22,27.53471565246582,Predicted (Test)
0x7d35,27.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1,No,Urban,20.176811965426136,15.0,21,27.53471565246582,Predicted (Test)
0xd15,22.0,4.6,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,6.232380002107721,10.0,12,27.53471565246582,Predicted (Test)
0x6788,20.0,4.6,Windy,Low,1,Snack,scooter,0,No,Urban,17.13737798601516,5.0,22,26.152236938476562,Predicted (Test)
0xba04,38.0,3.9,Fog,Low,2,Meal,electric_scooter,2,No,Metropolitian,10.867232952679458,10.0,23,27.691747665405273,Predicted (Test)
0x42af,21.0,4.9,Sunny,Medium,2,Drinks,scooter,0,No,Metropolitian,20.176414243687514,5.0,18,26.152236938476562,Predicted (Test)
0xb10e,35.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,7.563759001970378,5.0,21,26.152236938476562,Predicted (Test)
0xb8cf,31.0,4.6,Sandstorms,Low,1,Buffet,scooter,0,No,Urban,13.829019124454268,10.0,22,27.691747665405273,Predicted (Test)
0xcd60,28.0,4.7,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,20.96904515850951,5.0,23,25.563514709472656,Predicted (Test)
0x36d8,38.0,4.7,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,12.09917098801042,15.0,21,27.53471565246582,Predicted (Test)
0x7231,25.0,4.6,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,7.683765443180289,5.0,17,25.563514709472656,Predicted (Test)
0xc719,28.0,2.7,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,16.60809480410228,15.0,23,27.53471565246582,Predicted (Test)
0xbaa5,35.0,4.2,Stormy,High,0,Buffet,motorcycle,1,No,Metropolitian,6.049968949184032,15.0,13,27.53471565246582,Predicted (Test)
0xd4a3,37.0,4.6,Fog,High,0,Meal,motorcycle,0,No,Urban,1.498137931847881,15.0,11,27.31257438659668,Predicted (Test)
0x7589,21.0,5.0,Cloudy,Medium,2,Drinks,electric_scooter,1,No,Metropolitian,4.596666925181527,15.0,17,27.53471565246582,Predicted (Test)
0x7c0f,37.0,4.4,Cloudy,Jam,2,Meal,scooter,2,No,Metropolitian,7.450285845946469,10.0,21,27.691747665405273,Predicted (Test)
0x1bc7,37.0,3.8,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,10.865464603780389,5.0,22,25.563514709472656,Predicted (Test)
0x31da,30.0,4.2,Stormy,Jam,1,Snack,scooter,0,No,Metropolitian,19.66599261171412,15.0,20,27.691747665405273,Predicted (Test)
0x6d73,28.0,4.6,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,10.867352908691128,10.0,21,27.53471565246582,Predicted (Test)
0x2c35,27.0,4.6,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,19.617824561450774,15.0,19,27.53471565246582,Predicted (Test)
0x84c1,38.0,4.0,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,9.087980108212484,5.0,17,25.563514709472656,Predicted (Test)
0x9d53,20.0,4.8,Stormy,High,2,Snack,electric_scooter,1,No,Urban,6.147127365910596,10.0,14,27.53471565246582,Predicted (Test)
0xb371,34.0,3.4,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,10.641604779432296,15.0,23,27.53471565246582,Predicted (Test)
0xb85a,36.0,4.8,Stormy,High,2,Buffet,scooter,1,No,Urban,6.037557938329101,10.0,13,27.53471565246582,Predicted (Test)
0x574,30.0,4.7,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,12.464066309794568,235.0,18,27.53471565246582,Predicted (Test)
0x5dc5,25.0,4.6,Cloudy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,20.20631641648197,15.0,19,27.53471565246582,Predicted (Test)
0x5106,27.0,5.0,Stormy,Medium,1,Meal,scooter,1,No,Metropolitian,17.07670421054038,5.0,17,25.563514709472656,Predicted (Test)
0xb517,29.0,4.9,Cloudy,Medium,0,Meal,motorcycle,0,No,Urban,7.546888128063204,15.0,17,27.691747665405273,Predicted (Test)
0x6c1,30.0,4.7,Fog,Medium,2,Meal,electric_scooter,1,No,Metropolitian,6.128850978538233,15.0,15,27.53471565246582,Predicted (Test)
0x80a6,39.0,4.5,Cloudy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,4.560738018710785,15.0,20,27.53471565246582,Predicted (Test)
0x21ef,21.0,4.9,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,16.72197157113495,10.0,21,27.53471565246582,Predicted (Test)
0x954,30.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,9.17785559642758,275.0,18,27.53471565246582,Predicted (Test)
0xcc71,30.0,4.3,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,16.60924614500132,10.0,17,27.53471565246582,Predicted (Test)
0x5813,21.0,4.6,Windy,Low,1,Snack,motorcycle,1,No,Urban,12.236723616598548,5.0,23,25.563514709472656,Predicted (Test)
0x207e,39.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,1.5366213355982792,5.0,8,24.881126403808594,Predicted (Test)
0x6253,37.0,4.7,Windy,Low,1,Meal,motorcycle,0,No,Metropolitian,10.867300462045835,5.0,22,26.152236938476562,Predicted (Test)
0x35bd,36.0,3.6,Sandstorms,Jam,1,Meal,scooter,0,No,Metropolitian,12.463962426993913,5.0,21,26.152236938476562,Predicted (Test)
0xc8d6,30.0,4.5,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,20.0717613516486,15.0,18,27.53471565246582,Predicted (Test)
0x9557,38.0,4.6,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,19.975642174489852,10.0,21,27.53471565246582,Predicted (Test)
0x7707,33.0,4.3,Cloudy,Medium,1,Buffet,scooter,1,No,Urban,10.880651848535559,10.0,18,27.53471565246582,Predicted (Test)
0xbe5f,23.0,4.8,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,4.544232356931077,10.0,18,27.691747665405273,Predicted (Test)
0xb242,33.0,4.6,Windy,Low,2,Buffet,scooter,1,No,Urban,3.059554247595471,15.0,8,27.53471565246582,Predicted (Test)
0x958f,30.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0,No,Urban,1.5322647895213353,10.0,8,27.31257438659668,Predicted (Test)
0x744b,39.0,4.8,Cloudy,Low,2,Snack,scooter,1,No,Metropolitian,16.388478196037884,5.0,22,25.563514709472656,Predicted (Test)
